mun_inegi,nom_ent,nom_mun,prop_corrup,tema,corrup,tema_total_de_ingresos,capitulo_impuestos,concepto_impuestos_sobre_el_patrimonio,partida_generica_impuesto_predial,partida_generica_adquisicion_de_bienes_inmuebles,concepto_impuesto_sobre_la_produccion_el_consumo_y_las_transacciones,partida_generica_diversiones_y_espectaculos_publicos,concepto_accesorios,concepto_otros_impuestos,capitulo_contribuciones_de_mejoras,concepto_contribucion_de_mejoras_por_obras_publicas,capitulo_derechos,concepto_derechos_por_el_uso_goce_aprovechamiento_o_explotacion_de_bienes_de_dominio_publico,partida_generica_certificaciones_y_constancias,subpartida_generica_certificaciones_y_constancias_diversas,partida_generica_licencias_y_permisos,subpartida_generica_licencias_de_funcionamiento,partida_generica_inspecciones,subpartida_generica_sanidad,partida_generica_uso_y_suministro_de_agua_potable,partida_generica_servicios_de_desarrollo_urbano_y_obras_publicas,subpartida_generica_urbanizacion,partida_generica_diversos_derechos_por_el_uso_goce_aprovechamiento_o_explotacion_de_bienes_de_dominio_publico,concepto_derechos_por_prestacion_de_servicios,partida_generica_panteones,partida_generica_rastros,partida_generica_estacionamientos,partida_generica_seguridad_publica,partida_generica_alumbrado_publico,partida_generica_servicios_de_limpia_y_recoleccion_de_basura,partida_generica_diversos_derechos_por_prestacion_de_servicios,capitulo_productos,concepto_productos_de_tipo_corriente,partida_generica_intereses,concepto_otros_productos,capitulo_aprovechamientos,concepto_aprovechamientos_de_tipo_corriente,partida_generica_recargos,partida_generica_multas,partida_generica_donaciones_y_aprovechamientos_a_favor_del_estado,partida_generica_indemnizaciones_a_favor_del_estado,partida_generica_gastos_de_ejecucion,concepto_otros_aprovechamientos,capitulo_participaciones_federales,concepto_fondos_participables,partida_generica_fondo_general_de_participaciones,partida_generica_fondo_de_fomento_municipal,partida_generica_fondo_de_fiscalizacion,partida_generica_fondo_del_impuesto_sobre_la_renta,concepto_impuestos_participables,partida_generica_impuesto_sobre_automoviles_nuevos,partida_generica_impuesto_especial_sobre_produccion_y_servicios,partida_generica_ieps_gasolinas,concepto_otras_participaciones,partida_generica_participaciones_diversas,concepto_participaciones_estatales,capitulo_aportaciones_federales_y_estatales,concepto_aportaciones_del_ramo_general_33,partida_generica_aportaciones_a_municipios,subpartida_generica_fa_para_la_infraestructura_social_municipal,subpartida_generica_fa_para_el_fortalecimiento_de_los_municipios,concepto_recursos_federales_y_estatales_reasignados,partida_generica_recursos_federales,subpartida_generica_seguridad_publica,subpartida_generica_diversos_recursos_federales_reasignados,capitulo_financiamiento,concepto_deficit,subpartida_generica_comercio_ambulante,subpartida_generica_licencias_y_permisos_diversos,subpartida_generica_por_servicios_de_fraccionamiento,subpartida_generica_diversos_servicios_de_desarrollo_y_obras_publicas,partida_generica_mercados,concepto_otros_derechos,partida_generica_establecimientos_y_empresas,subpartida_generica_establecimientos_diversos,concepto_productos_de_tipo_capital,partida_generica_enajenacion_o_venta_de_bienes,subpartida_generica_bienes_muebles_e_inmuebles,concepto_adicionales,partida_generica_para_educacion,partida_generica_impuestos_adicionales_diversos,partida_generica_registros,subpartida_generica_registro_civil,subpartida_generica_educacion_publica,subpartida_generica_salud,subpartida_generica_comercio_nocivo,partida_generica_servicios_de_vialidad_y_transporte,subpartida_generica_control_vehicular,subpartida_generica_diversos_servicios_de_vialidad_y_de_transporte,partida_generica_reintegros,concepto_emprestitos,partida_generica_emprestitos_diversos,capitulo_otros_ingresos,concepto_otros_ingresos_extraordinarios,partida_generica_loterias_rifas_sorteos_y_juegos_permitidos,partida_generica_otros_impuestos_sobre_la_produccion_el_consumo_y_las_transacciones,partida_generica_para_obras_de_infraestructura_urbana,subpartida_generica_ecologia_e_impacto_ambiental,partida_generica_rezagos,partida_generica_recursos_estatales,subpartida_generica_diversos_recursos_estatales_reasignados,subpartida_generica_licencias_para_construccion,partida_generica_arrendamientos,partida_generica_de_instituciones_bancarias,subpartida_generica_bancos_comerciales,concepto_impuesto_sobre_los_ingresos,partida_generica_ejercicio_de_profesiones_y_honorarios,partida_generica_enajenacion_de_bienes_muebles_y_adquisicion_de_vehiculos,subpartida_generica_banos_publicos,subpartida_generica_expedicion_de_licencias_de_manejo,subpartida_generica_panteones,subpartida_generica_centros_recreativos_y_culturales,partida_generica_actividades_mercantiles,partida_generica_traslado_de_dominio_de_bienes_inmuebles,subpartida_generica_registro_publico_de_la_propiedad_y_del_comercio,partida_generica_diversos_aprovechamientos_de_tipo_corriente,subpartida_generica_registros_diversos,subpartida_generica_talleres_graficos,partida_generica_derechos_zona_federal_maritima,partida_generica_otros_impuestos_sobre_el_patrimonio,subpartida_generica_bienes_muebles,subpartida_generica_bienes_inmuebles,subpartida_generica_educacion,subpartida_generica_asistencia_social,subpartida_generica_inspecciones_diversas,subpartida_generica_mercados,subpartida_generica_obra_publica,partida_generica_explotacion_de_minas,partida_generica_otros_impuestos_sobre_ingresos,partida_generica_anuncios_publicitarios,subpartida_generica_servicios_de_grua_y_almacenaje_de_vehiculos,subpartida_generica_rastros,subpartida_generica_concesiones_para_prestar_servicios_de_transporte,partida_generica_para_fomento_al_turismo
29039,Tlaxcala,Xaloztoc,1.4656321028293753,ingresos,0,89672388,1721999,1640961,1225876,0,0,0,81038,0,0,0,14713848,914593,99381,99381,8660,0,0,0,0,247943,187724,0,13377870,0,0,0,0,13352010,0,25860,60015,60015,1355,0,3850,3850,0,3850,0,0,0,0,38150938,34266798,22607982,8228909,1046289,2383618,991928,108038,228454,655436,1194454,1194454,1697758,33697322,30025947,30025947,13388189,16637758,3671375,3671375,0,3671375,1324416,1324416,7560,1100,60219,0,0,421385,58660,24830,0,0,0,0,0,0,558609,558609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415085,0,0,0,0,0,0,0,0,0,0,0,33830,0,0,0,0,0,0,0,0
29040,Tlaxcala,Xaltocan,19.216757741347905,ingresos,1,55467791,1555256,1551947,1478121,0,0,0,3309,0,0,0,1373012,343658,69828,69828,0,0,0,0,0,273830,247380,0,985919,0,0,0,0,328136,0,657783,11797,11797,11797,0,23886,23886,0,23886,0,0,0,0,27210465,24292385,16340459,5883550,704852,1363524,670545,68340,171541,430664,1139238,1139238,1108297,25293375,14203249,14203249,7060254,7142995,11090126,11090126,0,11090126,0,0,0,0,26450,0,0,43435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29041,Tlaxcala,Papalotla de Xicohténcatl,0,ingresos,0,91178566,3674205,3584464,3584464,0,0,0,110681,0,0,0,6681552,1754509,252833,252833,116842,0,0,0,0,710291,94449,0,4381853,0,0,0,0,3003440,0,1378413,46082,33132,7783,12950,256157,256157,0,256157,0,0,0,0,45395413,39683363,26815294,9747146,1234741,1886182,1237410,126913,271925,838572,2306249,2306249,2168391,35125157,32742089,32742089,11608901,21133188,2383068,2383068,0,2383068,0,0,98292,18550,615842,0,0,524250,25349,25349,0,0,0,0,0,0,674543,674543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29042,Tlaxcala,Xicohtzinco,0,ingresos,0,51771488,3489625,3441536,3356838,0,0,0,60450,0,0,0,2298687,313537,27270,27270,0,0,0,0,0,276887,111635,0,1678201,0,0,0,0,714759,2422,961020,6842,6842,6842,0,8630,8630,0,8630,0,0,0,0,29118665,26024075,17277689,6195679,757352,1793355,754863,74506,180045,500312,1049826,1049826,1289901,16849039,13802369,13802369,4316655,9485714,3046670,3046670,0,3046670,0,0,0,0,165252,0,0,294588,0,0,0,0,0,0,0,0,9380,9380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29043,Tlaxcala,Yauhquemehcan,3.2286543069743976,ingresos,1,107399927,5914719,5692329,5233418,0,0,0,222390,0,0,0,12579295,5215996,328392,328392,0,0,0,0,0,4144450,1287797,0,4263906,0,0,0,0,0,0,4263906,63203,63203,63203,0,0,0,0,0,0,0,0,0,49326587,43719247,28686970,10393440,1305378,3333459,1482813,132797,292945,1057071,1398379,1398379,2726148,39516123,35366659,35366659,8706436,26660223,4149464,4149464,0,4149464,0,0,0,0,2856653,0,0,3099393,0,0,0,0,0,0,0,0,743154,743154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29044,Tlaxcala,Zacatelco,2.6775381378221987,ingresos,1,170057234,2660482,2653134,2653134,0,0,0,7348,0,177298,177298,6515765,3311944,843400,843400,254057,0,0,0,0,946280,760676,0,2542353,0,0,0,0,2542353,0,0,463807,463807,126703,0,886525,886525,0,871525,0,15000,0,0,57228006,51029620,32901132,11974320,1521807,4632361,1605889,157019,332760,1116110,1710452,1710452,2882045,62872026,45493615,45493615,15784378,29709237,17378411,17378411,0,17378411,39253325,39253325,83453,170604,185604,0,0,661468,337104,1947,0,0,0,0,0,0,1268207,1268207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335157,0,0,0,0,0,0,0,0
29048,Tlaxcala,La Magdalena Tlaltelulco,0,ingresos,0,71807970,1332581,1236759,1094325,0,0,0,95866,0,0,0,3406739,354598,12031,11551,0,0,0,0,0,341958,81478,0,2692413,0,0,0,0,1210595,0,1481818,612303,612303,550310,0,3493,3493,0,3493,0,0,0,0,35644383,28592204,18932056,6861839,862744,1935565,841051,87887,193139,560025,4761340,4761340,1449788,30808471,22977381,22977381,9841870,13135511,7831090,7831090,0,7831090,0,0,0,0,260480,0,0,359684,61993,500,0,0,0,0,0,0,609,609,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142434,0,0,0,0,0,0,0,0,0,0,0,61493,0,0,0,0,0,0,0,0
29049,Tlaxcala,San Damián Texóloc,0,ingresos,0,41000687,210518,210518,210518,0,0,0,0,0,0,0,1084463,221733,110399,110399,5422,0,0,0,0,39073,20555,0,850070,0,0,0,0,175617,0,674453,244,244,244,0,0,0,0,0,0,0,0,0,27893436,18833487,12799599,4615810,572776,845302,460224,57425,131889,270910,4101283,4101283,4498442,10774329,7665564,7665564,3789569,3875995,3108765,3108765,0,3108765,1037697,1037697,5422,0,18518,0,0,12660,0,0,0,0,0,0,0,0,66839,66839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29050,Tlaxcala,San Francisco Tetlanohcan,0,ingresos,0,47155460,224979,219591,218324,0,0,0,5388,0,0,0,2539595,254874,79926,79926,3734,0,0,0,0,73089,11560,0,2235600,0,0,0,0,226445,0,2009155,7803,7803,6957,0,29431,29431,0,29431,0,0,0,0,27192933,23652925,15763171,5694196,709641,1485917,620234,71512,161953,386769,1917187,1917187,1002587,17160719,15931822,15931822,8338518,7593304,1228897,1228897,0,1228897,0,0,3734,0,61529,0,0,49121,846,846,0,0,0,0,0,0,98125,98125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29051,Tlaxcala,San Jerónimo Zacualpan,0,ingresos,0,27178303,76246,72886,70486,0,0,0,3360,0,0,0,787050,108803,21087,21087,17946,0,0,0,0,20720,3085,0,461355,0,0,0,0,150418,0,310937,57125,57125,635,0,2328,2328,0,2328,0,0,0,0,20234886,18474730,12477835,4509780,562914,924201,392339,56847,127991,207501,826040,826040,541777,5875920,5566630,5566630,2944817,2621813,309290,309290,0,309290,144748,144748,0,17946,17635,0,0,216892,56490,0,0,0,0,0,0,0,49050,49050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,56490,0,0,0,0,0,0,0,0
29053,Tlaxcala,San Juan Huactzinco,0,ingresos,0,41517221,257221,233050,165432,0,0,0,24171,0,154764,154764,601845,128724,34833,34833,3755,0,0,0,0,90136,43907,0,464234,0,0,0,0,168900,5134,290200,48614,48614,26285,0,3451,3451,0,3451,0,0,0,0,21295134,19008867,12783772,4621217,576986,1026892,477139,58275,131159,287705,1061024,1061024,748104,12550747,11869350,11869350,6641732,5227618,681397,681397,0,681397,6605445,6605445,0,3755,46229,0,0,8887,22329,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67618,0,0,0,0,0,0,0,0,0,0,0,20329,0,0,0,0,0,0,0,0
29054,Tlaxcala,San Lorenzo Axocomanitla,0,ingresos,0,32610588,85613,85613,85613,0,0,0,0,0,0,0,218223,31368,15477,15477,1104,0,0,0,0,14787,7782,0,179312,0,0,0,0,90132,0,89180,37940,37940,37940,0,0,0,0,0,0,0,0,0,20607820,17534394,11452835,4135843,515004,1430712,414397,51847,117739,244811,2021368,2021368,637661,11660992,7075843,7075843,3165744,3910099,4585149,4585149,0,4585149,0,0,1104,0,7005,0,0,7543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29057,Tlaxcala,Santa Apolonia Teacalco,0,ingresos,0,30808434,47967,40565,33805,0,0,0,7402,0,0,0,627730,161783,2707,2707,0,0,0,0,0,28348,5548,0,461015,0,0,0,0,19015,0,442000,433,433,433,0,0,0,0,0,0,0,0,0,19904730,17856697,11409882,4113945,510263,1822607,444954,51128,117613,276213,879311,879311,723768,9479456,3669796,3669796,496755,3173041,5809660,5809660,0,5809660,748118,748118,0,0,22800,0,0,4932,0,0,0,0,0,0,0,0,130728,130728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29058,Tlaxcala,Santa Catarina Ayometla,0,ingresos,0,38446742,160306,160306,160306,0,0,0,0,0,240000,240000,887875,50675,25270,25270,0,0,0,0,0,22785,7809,0,579866,0,0,0,0,331694,0,248172,12868,12868,6618,0,4024,4024,0,4024,0,0,0,0,23702492,21328517,13789000,5007520,632819,1899178,508735,64862,140091,303782,1073251,1073251,791989,13439177,12426296,12426296,6289602,6136694,1012881,1012881,0,1012881,0,0,0,0,14976,0,0,257334,6250,2500,0,0,0,0,0,0,2620,2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0
29060,Tlaxcala,Santa Isabel Xiloxoxtla,0,ingresos,0,32647318,446695,446695,446695,0,0,0,0,0,0,0,859703,428398,35593,35593,0,0,0,0,0,250871,51532,0,292424,0,0,0,0,0,0,292424,202,202,202,0,0,0,0,0,0,0,0,0,19613247,18235135,11818410,4233446,516164,1667115,445769,50630,123297,271842,227626,227626,704717,9782677,7590293,7590293,4115887,3474406,2192384,2192384,0,2192384,1944794,1944794,0,0,199339,0,0,138881,0,0,0,0,0,0,0,0,141934,141934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30014,Veracruz de Ignacio de la Llave,Amatlán de los Reyes,22.22222222222222,ingresos,1,116139927,4734263,4006804,2980981,0,447349,447349,169,279941,1822548,1822548,4829154,3552428,497225,497225,1479102,343601,0,0,321803,498396,0,0,1275534,19876,0,0,0,0,1255658,0,542601,542601,541401,0,65891,58092,0,58092,0,0,0,7799,36455695,34617825,25937594,4886427,1153428,2640376,1836250,197805,421783,1216662,1620,1620,0,67689775,63848389,63848389,33211989,30636400,3841386,3841386,0,3841386,0,0,1750,1133751,162211,336185,0,1192,0,0,0,0,0,0,0,0,755902,755902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,1025823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30026,Veracruz de Ignacio de la Llave,Banderilla,0,ingresos,0,66720908,3827988,2206976,1436618,0,27273,27273,1030059,584809,0,0,4422030,2290985,153816,153816,329229,14849,0,0,0,1209275,0,0,1684675,390886,0,0,0,0,1286144,0,0,0,0,0,0,0,0,0,0,0,0,0,27130042,26000990,20196149,3804786,898110,1101945,1128192,154019,328419,645754,860,860,0,31340848,27859545,27859545,11120458,16739087,3481303,3481303,0,3481303,0,0,170344,144036,602976,606299,7645,425241,0,0,0,0,0,0,0,0,598665,598665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30028,Veracruz de Ignacio de la Llave,Boca del Río,0,ingresos,0,759846030,137785878,94742773,50329119,0,12113977,12113977,0,30929128,0,0,43152275,38207030,3784797,3784797,14049575,115319,0,0,0,15703165,0,0,4501792,191604,0,0,0,0,4310188,0,68433181,3310093,3310093,65123088,12422205,12422205,0,12422205,0,0,0,0,281678529,273689685,199791401,37639035,8884597,27374652,7984567,1523643,3248900,3212024,4277,4277,0,216373962,128873963,128873963,32974544,95899419,87499999,87499999,10670898,69336855,0,0,0,13934256,1511850,14191315,0,443453,0,0,0,0,0,0,0,0,4669493,4669493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44413654,0,0,0,0,0,0,0,0,0,0,0,0,7492246,0,0,0,0,0,0,0
30030,Veracruz de Ignacio de la Llave,Camerino Z. Mendoza,0,ingresos,0,142558010,3771889,3084447,2405728,0,0,0,129524,557918,0,0,4407081,2112418,176113,176113,199256,0,0,0,0,806344,0,0,2294663,228283,0,0,0,0,915282,0,337451,0,0,337451,1538209,1521797,0,1521797,0,0,0,16412,50539920,48404158,38920878,7332369,1730787,420124,2134158,296817,632910,1204431,1604,1604,0,64727385,62082792,62082792,33525459,28557333,2644593,2644593,0,2644593,17236075,17236075,0,199256,377879,428465,1151098,0,0,0,0,0,0,0,0,0,930705,930705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675846,0,0,0,0,0,2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30039,Veracruz de Ignacio de la Llave,Coatzacoalcos,1.6254572457988392,ingresos,0,1560222606,139286174,119703752,97379198,0,2878624,51641,1095890,16688999,1260275,1260275,48869711,40268663,8481939,8481939,15606547,0,0,0,0,7826476,0,0,7519957,4272566,353952,100265,0,0,1195212,0,20105936,7632874,3691352,7937939,10296860,2993166,0,1159451,1833715,0,0,7303694,847382650,824276763,658451644,124046803,29280927,12497389,23096077,5021464,10707386,7367227,9810,9810,0,487514660,327782031,327782031,112533501,215248530,159732629,159732629,19398290,120542748,5506340,0,1420803,14185744,1752338,6074138,1597962,0,0,0,4535123,4535123,4535123,0,0,0,8353701,8353701,0,0,0,0,0,0,0,5506340,5506340,0,0,2826983,0,0,0,0,0,0,0,3941522,0,0,0,0,0,0,0,0,0,0,21981516,0,0,0,0,0,343038,0,0,0,0,0,0,19791591,0,0,0,0,0,0,0
30040,Veracruz de Ignacio de la Llave,Coatzintla,0,ingresos,0,175737557,5881610,3733494,2923854,0,0,0,1171100,977016,0,0,6820836,5085168,535175,535175,1239162,116669,0,0,0,849107,0,0,1735668,117725,0,0,0,0,1617943,0,6406752,6255343,6180889,0,3738738,3628283,0,41941,3586342,0,0,110455,35971989,33799890,26234167,4942298,1166617,1456808,2170044,200066,426606,1543372,2055,2055,0,116917632,73211068,73211068,34841725,38369343,43706564,43706564,0,32672736,0,0,351187,451861,378678,470429,0,0,0,0,151409,151409,151409,0,0,0,2461724,2461724,0,0,319445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74454,0,0,0,0,0,0,0,0,0,0,809640,0,0,0,0,0,0,0,0,0,5542659,0,0,5491169,0,0,0,0,0,0,0
30044,Veracruz de Ignacio de la Llave,Córdoba,5.870539716693563,ingresos,1,782925699,84751444,41752562,24808931,0,1296702,167465,8527806,34798493,0,0,59767566,19854572,1279895,1279895,9363120,705898,0,0,0,4830797,0,0,33939425,509448,1691560,13509700,0,0,16617638,0,14833146,8108592,8108592,6724554,20010160,18388110,0,17410138,0,977972,0,1622050,348275520,337206495,242693253,45721386,10792415,37999441,11062015,1850820,3946547,5264648,7010,7010,0,255287863,237515441,237515441,90400701,147114740,17772422,17772422,14648168,2372621,0,0,4917593,3739629,3431434,1399363,1611079,4349450,0,0,0,0,0,0,0,0,4380760,4380760,0,0,0,0,0,0,0,0,0,0,0,1129237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16938006,0,0,0,0,0,5625,0,0,751633,0,0,0,0,0,0,0,0,0,0,0
30048,Veracruz de Ignacio de la Llave,Cosoleacaque,0,ingresos,0,437611867,36541790,24156047,10871452,0,0,0,11089950,1295793,0,0,35732408,14561208,2284373,2034639,7686525,0,0,0,0,2692480,0,0,4064285,103430,173425,0,0,0,1722429,1178578,2919777,1925,0,2917852,4221455,4221455,0,38172,4183283,0,0,0,157453553,151166047,121520595,22893467,5403944,1348041,6283005,926737,1976102,3380166,4501,4501,0,200742884,159696294,159696294,72347823,87348471,41046590,41046590,11488749,18946723,0,0,920455,6766070,2389482,302998,886423,17106915,0,0,0,0,0,0,0,0,1897830,1897830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249734,0,0,0,0,1925,0,0,0,0,0,0,0,0,0,0,13284595,0,0,0,0,0,0,0,0,0,0,0,0,10611118,0,0,0,0,0,0,0
30068,Veracruz de Ignacio de la Llave,Fortín,0,ingresos,0,187847365,12135806,10827713,7874794,0,1308000,0,93,0,109,109,14779529,6621352,922907,922907,2550369,405549,0,0,0,2263490,0,0,6450535,366357,1299,0,0,0,5900891,90291,5837782,1234164,1234164,4603618,20752,20752,0,20752,0,0,0,0,56989370,54494889,36674268,6909126,1630881,9280614,2492330,279684,596377,1616269,2151,2151,0,98084017,73512385,73512385,28891004,44621381,24571632,24571632,11406748,13164884,0,0,11055,2133765,703223,1560267,91697,1707642,0,0,0,0,0,0,0,0,884586,884586,0,0,0,0,0,0,0,0,0,0,0,1308000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2952919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30085,Veracruz de Ignacio de la Llave,Ixtaczoquitlán,0,ingresos,0,348196249,20565756,13198073,5226690,0,0,0,4629767,2737916,2665197,2665197,17568398,15394396,1158787,1158787,6471336,0,0,0,2389665,1261931,0,0,2174002,33114,0,0,0,0,2140888,0,718165,718165,604529,0,1578382,1578382,0,1073233,0,317324,0,0,157346287,152711633,120572851,22714920,5361798,4062064,4632321,919509,1960691,1752121,2333,2333,0,134454064,89531693,89531693,43119873,46411820,44922371,44922371,0,39320324,13300000,0,6456877,14459,947537,314394,0,0,0,0,0,0,0,0,0,0,4112677,4112677,0,0,0,0,0,0,187825,13300000,13300000,0,0,0,0,0,0,0,0,0,0,113636,0,0,0,0,0,0,0,0,0,0,7971383,0,0,0,0,0,0,0,0,0,5567216,0,0,34831,0,0,0,0,0,0,0
30087,Veracruz de Ignacio de la Llave,Xalapa,1.753546392410387,ingresos,0,1654150009,129876163,103386824,62810745,0,2521686,572736,1923434,22406091,756454,756454,91703876,49094294,15589310,15589310,17989239,228299,0,0,0,2702742,0,0,37239306,1230291,3561631,0,0,0,28989098,2902880,57861765,54351565,54226025,1745460,18982134,12853118,0,9065827,3665164,122127,0,6129016,769170164,745570271,531465611,100123692,23633939,90347029,23585393,4053047,8642408,10889938,14500,14500,0,488176498,468466541,468466541,145220042,323246499,19709957,19709957,19400111,0,97622955,97622955,791177,16969763,2447924,254818,555406,5008404,0,0,1764740,1764740,0,0,0,0,12813003,12813003,0,0,0,0,0,0,0,0,0,0,0,1948950,0,0,0,0,0,0,0,125540,0,0,0,0,0,0,0,0,0,0,40576079,0,0,0,0,0,0,0,1764740,309846,0,0,0,0,0,0,0,0,0,0,0
30101,Veracruz de Ignacio de la Llave,Mariano Escobedo,0,ingresos,0,112998782,3334355,1875570,1306521,0,0,0,938236,520549,100658,100658,3476764,2347188,314480,314480,151060,95080,0,0,1105861,463690,0,0,862329,1845,0,0,0,0,852348,0,84973,17956,17956,67017,58727,53067,0,47602,0,77,5388,5660,23731674,22090946,17349964,3268589,771542,700851,1639097,132314,282136,1224647,1631,1631,0,82211631,68569103,68569103,43425405,25143698,13642528,13642528,0,13642528,0,0,51746,4234,42315,421375,8136,267247,0,0,0,0,0,0,0,0,294949,294949,0,0,0,17148,0,17148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30108,Veracruz de Ignacio de la Llave,Minatitlán,2.950295139846638,ingresos,1,825740002,54794543,27297151,21235319,0,125392,75614,17196893,10874161,0,0,75243260,62069903,1889707,1889707,10248422,1942075,0,0,41287177,1645527,0,0,6872235,3180243,445539,0,0,0,2970796,0,9532193,9532193,9509488,0,7587909,145391,0,130904,0,14487,0,7442518,285617823,277318576,168377902,31720994,7487658,69732022,8293559,1284079,2738071,4271409,5688,5688,0,392964274,228945259,228945259,122804934,106140325,164019015,164019015,15030778,143996395,0,0,2293427,6012920,57987,1587540,275657,5602068,0,0,0,0,0,0,0,0,6999070,6999070,0,0,0,0,0,0,0,0,0,0,0,49778,0,0,0,0,0,0,0,22705,0,0,0,0,0,0,0,0,0,0,6061832,0,0,0,0,0,0,0,0,0,0,0,0,4991842,0,0,0,0,0,0,0
30115,Veracruz de Ignacio de la Llave,Nogales,4.427655594500844,ingresos,1,127782281,6800141,3693844,2950483,0,0,0,2537842,837285,765289,765289,5729248,3558728,672773,672689,1238350,25347,0,0,0,747430,0,0,1519854,295241,293911,39009,0,0,471790,390842,128543,128543,128543,0,1364,1364,0,1364,0,0,0,0,49236211,47327682,34838669,6563315,1549254,4376444,1907098,265686,566528,1074884,1431,1431,0,58843173,53463867,53463867,27900040,25563827,5379306,5379306,0,1277827,6278312,303627,0,1213003,477444,269986,29061,381836,0,0,0,0,0,0,0,0,900175,900175,0,0,0,0,0,0,0,5974685,5974685,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743361,0,0,0,0,0,0,0,0,0,4101479,0,0,0,0,0,0,0,0,0,0
