"nom_ent","nom_mun","mun_inegi","anio","pobtot","cs_revenue_perCapita","cs_total_general_fund","cs_intergov_revs_total_revs","cs_propety_tax_total_revs","bs_operating_exp","bs_operating_balance","bs_expenditure_perCapita","lrs_direct_long_term_debt_pobtot","lrs_debt_service_total_rev","mun_tipo","graproes","pea","pe_inac","pocupada","pdesocup","psinder","pder_ss","analf","sbasc","ovsde","ovsee","ovsae","ovpt","vhac","pl.5000","po2sm","im_2020","gm_2020","imn_2020","egresos_total_de_egresos","egresos_servicios_personales","egresos_materiales_y_suministros","egresos_servicios_generales","egresos_transferencias_asignaciones_subsidios_y_otras_ayudas","egresos_bienes_muebles_inmuebles_e_intangibles","egresos_inversion_publica","egresos_deuda_publica","ingresos_total_de_ingresos","ingresos_impuestos","ingresos_contribuciones_de_mejoras","ingresos_derechos","ingresos_productos","ingresos_aprovechamientos","ingresos_participaciones_federales","ingresos_aportaciones_federales_y_estatales","ingresos_financiamiento","egresos_disponibilidad_final","egresos_otros_egresos","ingresos_otros_ingresos","ingresos_disponibilidad_inicial","egresos_inversiones_financieras_y_otras_provisiones","prop_corrup_per17","prop_corrup_inc17","prop_corrup5_inc17","prop_corrup_per19","prop_corrup_inc19","prop_corrup5_inc19","prop_corrup_per21","prop_corrup_inc21","prop_corrup5_inc21"
"Coahuila de Zaragoza","Guerrero","05012",2018,1643,24265.138771,0.064929,0.167314,0.042195,0.11241,0.729501,24265.138771,NA,NA,"rural",7.79,642,669,607,35,305,1334,6.921824,39.650114,1.289134,0.675261,1.043585,0.982198,14.230769,100,90.81803,55.667909,"Bajo",0.871682,39867623,13399640,2508398,2363069,809565,8345497,12441454,0,39867623,1689978,0,161084,0,37297,24116318,3078790,10784156,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Hidalgo","05013",2018,1735,19788.083573,0.022416,0.279295,0.018209,0.162848,1,19788.083573,NA,NA,"rural",8.12,592,674,584,8,906,824,4.816112,36.44762,0.17321,0.51963,0.866051,0.866051,18.940937,100,89.115646,56.071609,"Bajo",0.878003,34332325,9771832,3549677,6247806,1813353,0,2207011,0,34332325,645750,0,93050,0,30801,28436328,5126396,0,10742646,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Jiménez","05014",2018,9502,4911.559987,0.035192,0.075999,0.02391,0.067541,0.876691,4911.559987,NA,NA,"rural",7.69,3943,3417,3889,54,2365,7133,3.063743,50.038658,1.220687,1.263519,1.102902,1.274226,18.435549,100,93.679858,55.403212,"Bajo",0.867537,46669643,19306024,6934916,8840957,2112623,1022208,8452915,0,46669643,1115855,0,304431,0,19600,25147028,14327964,5754765,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Juárez","05015",2018,1584,20108.480429,0.045917,0.406097,0.027718,0.22304,1,20108.480429,548.848485,0.027294,"rural",8.3,603,631,588,15,483,1099,2.867072,41.201141,1.201011,0.442478,1.011378,0.442478,16.494844,100,77.001704,56.677003,"Muy bajo",0.887483,31851833,7957060,3206106,5527473,1630202,723940,10963316,869376,31851833,914532,0,322960,61955,163089,23065039,7324258,0,974360,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Lamadrid","05016",2018,1764,14995.823696,0.03268,0.374408,0.022576,0.236597,1,14995.823696,NA,NA,"rural",8.88,563,868,543,20,237,1524,3.115727,34.37268,0.396825,0.340136,0.113379,0,13.92405,100,73.296501,57.326186,"Muy bajo",0.897648,26452633,8982972,3574926,3611838,1814339,0,5518175,0,26452633,601145,0,207484,32452,23392,18476580,7111580,0,2950383,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Matamoros","05017",2018,118337,2176.709677,0.136576,2.25044,NA,2.033739,0.994224,2176.709677,56.148635,0.025795,"urbano",9.16,54126,38152,52979,1147,27593,90602,3.099693,30.317323,0.788392,0.108744,0.865702,1.415367,17.75638,41.713074,69.962863,58.1804,"Muy bajo",0.911024,257585293,116301429,29219907,54306930,12444675,707690,37960201,6644461,257585293,18477147,0,13610606,181582,2707524,100987176,120133394,1487864,0,0,0,0,0,61.71322352455208,1.6666666666666667,0,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Monclova","05018",2018,237951,3215.047169,0.287956,5.210278,0.167616,4.120033,0.984339,3215.047169,45.539725,0.014165,"metropolitano",10.86,108553,80188,104884,3669,37049,200448,1.185581,18.520082,0.109535,0.178201,0.56242,0.41456,13.326067,0.328639,51.693781,60.47683,"Muy bajo",0.946983,765023689,215144197,95683567,113172472,56959982,34210595,239016653,10836223,765023689,133411621,0,70567298,10701227,2163337,311242756,224956577,11980873,0,0,0,0,0,49.59835011648483,6.422018348623854,1.9527235354573484,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Morelos","05019",2018,7928,5583.195257,0.090627,2.179718,0.05381,1.837512,0.92521,5583.195257,NA,NA,"rural",9.26,3319,2891,3266,53,1473,6452,1.701094,27.790314,0.330243,0.203226,0.419154,0.444557,15.265866,15.237134,60.445151,59.467351,"Muy bajo",0.931176,44263572,16425809,7985270,6983814,3169926,0,9698753,0,44263572,2452778,81716,906477,84968,185505,24917298,12324378,3310452,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Múzquiz","05020",2018,71627,2837.143368,0.170146,1.128078,0.089286,0.924613,1,2837.143368,NA,NA,"urbano",9.16,28901,26011,27845,1056,12051,58728,2.507623,29.717124,0.44658,0.401357,0.503109,0.589316,17.698942,10.184707,68.041762,58.904961,"Muy bajo",0.92237,203216068,75359245,16841329,43180948,11851631,0,40334781,0,203216068,21138111,58144,11640927,65,1028277,85348462,79824332,0,15448134,200000,4177750,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Nadadores","05021",2018,6539,7110.533721,0.226905,0.387921,0.042602,0.331773,1,7110.533721,129.855635,0.018262,"rural",9.52,2701,2606,2596,105,930,5607,2.313781,25.134542,0.581217,0.152952,0.38238,0.244723,15.103903,100,69.790719,57.752794,"Muy bajo",0.904328,46495780,16445934,4160579,10136334,1050221,404413,12893297,849126,46495780,1980816,0,1507449,9988,7051851,24226691,11718985,0,555876,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Nava","05022",2018,33129,4461.212804,0.285312,0.085123,0.154014,0.069257,1,4461.212804,191.721392,0.042975,"urbano",9.27,13071,12299,12658,413,5678,27385,1.764405,26.086324,0.360541,0.263549,0.402957,0.796897,15.754596,2.764949,78.773313,58.955482,"Muy bajo",0.923161,147795519,50070550,9594096,26274293,11466885,1792804,24812569,6351538,147795519,23427384,466744,14981806,226430,3065517,50874633,54753005,0,17432784,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Parras","05024",2018,44472,3387.73869,0.209793,0.323112,0.065948,0.253593,0.950587,3387.73869,101.067548,0.029833,"urbano",9.45,21437,13416,21075,362,9847,34531,3.534809,26.52827,2.372122,0.280403,3.258559,1.494731,17.084122,21.753013,74.965245,57.94773,"Muy bajo",0.907381,150659515,64666482,6502550,17651477,5189046,1219577,50935707,4494676,150659515,16739180,0,6503540,32829,6769927,52804694,60364770,7444575,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Piedras Negras","05025",2018,176327,3578.072694,0.202976,0.580202,0.128346,0.436635,1,3578.072694,63.718659,0.017808,"metropolitano",10.1,84748,52572,83157,1591,34827,141061,1.422786,22.826164,0.106026,0.157606,0.354183,0.519845,15.657859,1.342959,76.829097,59.272756,"Muy bajo",0.928129,630910824,166716442,2561021,209146568,57336107,8996947,119352868,11235320,630910824,82399424,0,29627460,1526444,14506538,225726802,277124156,0,55565551,0,0,0,0,47.649931551404414,9.523809523809524,20.175581446992464,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Progreso","05026",2018,3239,24039.09046,0.022319,0.370524,0.01676,0.107684,1,24039.09046,NA,NA,"rural",7.9,1028,1469,960,68,627,2564,3.358844,42.947745,0.976686,0.031506,0.976686,0.535602,17.400206,100,82.091097,56.46383,"Bajo",0.884145,77862614,13429075,3036766,5658106,4824829,98988,45466453,0,77862614,1304953,0,175218,19340,238278,58833374,17291451,0,5348397,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Ramos Arizpe","05027",2018,122243,4261.206081,0.422985,0.489061,0.133023,0.478485,1,4261.206081,51.375809,0.012057,"urbano",10.43,60248,33855,58784,1464,19963,102099,1.683452,17.99654,0.221904,0.19458,0.813924,0.58541,12.948509,6.734946,55.038102,60.165009,"Muy bajo",0.9421,520902615,115074923,56288566,122618770,95311857,11339848,77910148,6280333,520902615,167260731,5452046,36550024,5812477,5193404,154862736,145617339,0,36078170,0,153858,0,0,46.03764340832075,7.894736842105263,2.9018513076697032,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Sabinas","05028",2018,64811,3640.187592,0.25679,0.11602,0.078708,0.126009,1,3640.187592,109.314237,0.03003,"urbano",9.98,29991,21194,29218,773,10322,54396,1.624202,23.941071,0.122102,0.137558,0.482226,0.502342,12.776181,8.663653,62.884639,59.751152,"Muy bajo",0.93562,235924198,84622184,22909535,45197574,9476862,1697991,25645402,7084765,235924198,19116585,242701,28222105,10445,995205,93656372,46965781,0,39289885,0,46715004,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Sacramento","05029",2018,2471,9993.916633,0.030393,0.066386,0.018199,0.060395,0.965232,9993.916633,NA,NA,"rural",9.12,898,1040,886,12,628,1843,3.412218,28.838745,0.607042,0.040469,0.080939,0.121408,18.758621,100,68.43292,57.443307,"Muy bajo",0.899482,24694968,15174798,2198201,3653457,3668512,0,0,0,24694968,497532,0,217373,3000,6560,17665574,5446338,858591,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Saltillo","05030",2018,879958,3226.587486,0.34168,18.296025,0.202518,16.405763,1,3226.587486,NA,NA,"metropolitano",11.02,424011,266173,415245,8766,142342,734036,1.258067,16.410036,0.123954,0.084957,0.851759,0.533153,11.883467,1.764516,47.024604,60.737504,"Muy bajo",0.951065,2839261471,978052094,230121715,467857362,347641073,112260151,572834675,0,2839261471,588823129,28831250,241915914,53081470,57467253,1040961260,828181145,0,86637855,43856546,50,0,0,49.01145579492041,4.956268221574344,5.798233118571858,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","San Buenaventura","05031",2018,24759,4138.237328,0.151279,0.664933,0.061591,0.413111,1,4138.237328,NA,NA,"transición_rural-urbano",10.22,10637,8962,10370,267,3734,20967,1.491968,20.80928,0.259046,0.311665,0.31976,0.263137,13.086323,5.436407,60.163421,59.961371,"Muy bajo",0.938912,102458618,31536052,8005904,14484058,6502954,285795,29427359,0,102458618,6310542,0,3351732,1360588,4476960,64518513,22440283,0,8858848,3357648,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","San Juan de Sabinas","05032",2018,42260,3302.418788,0.224279,0.458984,0.081418,0.42534,1,3302.418788,66.204188,0.020047,"urbano",10.04,18526,15450,17965,561,5142,37081,1.49903,25.677064,0.227461,0.130316,0.326975,0.54022,13.040489000000001,7.576905,61.981932,59.757989,"Muy bajo",0.935727,139560218,49745293,17533521,32375709,26150897,726893,7418399,2797789,139560218,11498857,0,15920090,675,3671810,67447174,40090012,0,2811717,0,931600,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","San Pedro","05033",2018,101041,2810.299809,0.142913,1.45421,0.05809,1.094232,0.932785,2810.299809,76.331806,0.027161,"urbano",9.02,42920,34983,42018,902,27472,73503,3.636641,32.97018,1.165538,0.227349,6.140421,1.454484,18.311239,43.130017,80.5254,57.059407,"Muy bajo",0.893471,283955503,97994207,20942081,51883866,37257036,453354,67712317,7712642,283955503,19231302,328254,13992842,2765568,1535223,91885804,135130314,19086196,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Torreón","05035",2018,720848,3391.325816,0.3513,27.833412,0.069718,30.985587,0.995512,3391.325816,44.144713,0.013017,"metropolitano",11.12,358256,217145,350336,7920,158116,560855,1.242491,19.254617,0.106708,0.047564,0.189841,0.913159,9.894757,4.25263,59.57276,60.288421,"Muy bajo",0.944033,2444630432,793197670,128706906,778305087,343023437,83637313,285938391,31821628,2444630432,427371128,31796316,304253825,1528064,62122348,940357978,586888717,10971495,0,0,79340561,0,0,58.889691090491915,15.147058823529411,15.665652907671754,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Viesca","05036",2018,20305,3094.236592,0.034784,0.119635,0.007963,0.075415,0.995451,3094.236592,NA,NA,"transición_rural-urbano",7.98,7991,7700,7809,182,5651,14598,4.674699,41.705331,3.073556,0.218829,9.832397,2.109243,21.487604,100,84.99053,54.858829,"Bajo",0.859013,62828474,22397582,6599892,9056595,4958432,6420,19809553,0,62828474,537328,0,1521752,113900,2522,32849783,27517359,285830,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Villa Unión","05037",2018,6188,5240.69053,0.113873,0.207112,NA,0.176554,0.992206,5240.69053,NA,NA,"rural",8.52,2391,2353,2348,43,1702,4476,2.83254,32.131002,1.036437,0.469636,0.825911,0.274903,18.436983,12.039431,75.929978,58.337701,"Muy bajo",0.913487,32429393,13412226,4902586,5990880,3966759,833308,3323634,0,32429393,2458088,0,859438,6563,339962,21695909,6816693,252740,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coahuila de Zaragoza","Zaragoza","05038",2018,13135,4432.724553,0.217615,0.904851,0.121568,0.970016,0.996546,4432.724553,NA,NA,"transición_rural-urbano",8.59,5704,4452,5608,96,2568,10546,2.9808,36.207448,0.633636,1.343204,0.427514,1.045881,14.612102,15.112295,85.744972,57.768233,"Muy bajo",0.90457,58223837,23886571,13441383,11337514,4423716,946427,4188226,0,58223837,7425122,0,4917459,40748,243279,29707807,15688329,201093,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colima","Armería","06001",2018,27626,4721.832983,0.16961,0.757678,0.055067,0.613488,0.96693,4721.832983,367.062079,0.077737,"transición_rural-urbano",7.77,14643,7189,14464,179,2713,24884,7.14705,46.371851,0.750702,0.451879,1.392078,5.14521,22.317282,44.371244,74.275069,56.405924,"Bajo",0.883238,130445358,67018132,6369814,11418222,20782883,44957,14670893,10140457,130445358,7473564,0,8983789,405004,4530801,68501524,36236870,4313806,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colima","Colima","06002",2018,157048,4556.391969,0.357701,2.100888,0.134753,2.106863,1,4556.391969,46.216673,0.010143,"metropolitano",10.83,82323,47910,80888,1435,27906,128516,2.385068,23.718145,0.176788,0.327674,0.483092,1.61658,11.657311,6.42033,58.773871,59.771176,"Muy bajo",0.935933,715572246,337078179,29664352,94176048,159243479,3778708,68025646,7258236,715572246,134545554,0,80786517,23663694,16965074,289079930,170531477,0,15745674,601924,0,0,0,45.331415672118034,9.071274298056156,13.140332026816386,NA,NA,NA,NA,NA,NA
"Colima","Comala","06003",2018,21661,6555.806749,0.129225,0.794712,0.046597,0.585348,0.932584,6555.806749,968.320622,0.147704,"transición_rural-urbano",9.09,11501,6126,11313,188,4196,17361,3.225612,35.7181,0.909218,0.769338,0.629459,3.897981,20.582121,55.454503,74.294235,57.162507,"Muy bajo",0.895085,142005330,59566123,5096303,15509998,18574621,395993,21887499,20974793,142005330,8303296,187037,6056483,382673,1223807,65262647,43585340,9573407,0,0,7430640,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colima","Coquimatlán","06004",2018,20837,5317.885444,0.101857,0.61371,0.045163,0.469887,0.9293,5317.885444,570.038153,0.107193,"transición_rural-urbano",8.48,10648,6132,10495,153,4034,16784,5.905137,38.625512,0.409264,0.943941,1.145939,4.627088,19.795719,28.530979,74.244966,57.125192,"Muy bajo",0.894501,110808779,56403618,3222639,11185504,7346880,3500,20768753,11877885,110808779,5356270,0,4602157,398411,131830,53726361,38759546,7834204,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colima","Cuauhtémoc","06005",2018,31267,4701.915758,0.19947,1.854807,0.083227,1.646928,0.884208,4701.915758,326.438322,0.069427,"urbano",9.22,15471,10117,15288,183,4754,26436,3.786118,34.619981,0.868558,0.225182,1.203114,1.624526,15.686908,37.067835,67.043536,58.170078,"Muy bajo",0.910862,147014800,71898183,8073085,12428103,16710862,64631,27633189,10206747,147014800,15768196,0,8048722,532048,1580432,69127128,34935063,17023211,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colima","Ixtlahuacán","06006",2018,5623,19490.109372,0.039022,0.696969,0.011606,0.444114,0.969003,19490.109372,705.344122,0.03619,"rural",8.01,2725,1862,2686,39,295,5308,7.124799,43.346357,1.305903,0.948122,1.932021,7.334526,18.90781,100,83.404586,55.028976,"Bajo",0.861677,109592885,49487238,7282490,8258417,18609572,1456674,20532344,3966150,109592885,1462014,0,1107192,869136,705611,77114165,24937662,3397105,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colima","Manzanillo","06007",2018,191031,5727.142778,0.420594,6.217614,0.161215,6.856262,1,5727.142778,291.059969,0.050821,"metropolitano",10.11,101496,51750,100127,1369,30556,159810,2.437616,25.496021,0.186042,0.220826,0.483815,1.699382,16.004168,11.262046,50.694127,59.754741,"Muy bajo",0.935676,1094061812,569103075,42883322,87031563,169807673,16951740,44278364,55601477,1094061812,216755977,0,86164942,87921787,69313337,443237922,190667847,0,108243598,161000,0,0,0,41.28577910165112,7.158836689038031,11.687386879506276,NA,NA,NA,NA,NA,NA
"Colima","Minatitlán","06008",2018,10231,13415.389698,0.128791,1.10987,0.081731,0.639077,1,13415.389698,82.273776,0.006133,"transición_rural-urbano",8.85,4816,3010,4752,64,896,9213,5.210613,34.069998,1.061929,1.240572,2.223104,3.94998,19.839329,40.62164,62.5,57.380533,"Muy bajo",0.898499,137252852,58508457,4850105,5494765,8238845,5900,44208345,841743,137252852,11277341,0,2892358,3039359,467891,64712751,54863152,0,15104692,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colima","Tecomán","06009",2018,116305,3858.165659,0.182237,2.922058,0.072312,2.188838,0.946738,3858.165659,489.742462,0.126937,"urbano",8.22,60928,29991,60173,755,20632,95487,7.36307,41.599745,0.246629,0.41451,1.247858,6.338918,22.907663,11.406216,69.563692,57.195422,"Muy bajo",0.895601,448723957,194146138,26814306,39271847,74627769,2772932,53190145,56959497,448723957,43735567,0,30332678,1930907,1419457,196117359,151287989,23900000,941323,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colima","Villa de Álvarez","06010",2018,149762,3230.54399,0.309491,2.487032,0.121281,2.736297,0.897051,3230.54399,551.572154,0.170737,"urbano",11.56,82091,40113,80716,1375,27092,122148,1.318632,16.655345,0.06906,0.160246,0.158905,0.978966,10.228133,1.513067,55.300216,60.512092,"Muy bajo",0.947535,483812729,258035930,17692967,53991767,46433479,6255489,18798548,82604549,483812729,81398567,0,43638911,3997344,5285610,190575818,109108662,49807817,0,0,0,0,0,43.1225424082974,8,14.638005502259348,NA,NA,NA,NA,NA,NA
"Chiapas","Cacahoatán","07015",2018,50112,2904.868235,0.024163,1.000449,0.012559,0.415763,0.999064,2904.868235,283.894137,0.09773,"urbano",8.26,22344,15137,21905,439,21579,28530,9.894371,39.588975,0.92639,0.950452,2.093401,7.579555,36.75573,61.869413,82.739726,54.575073,"Medio",0.85457,145568757,34090165,5574265,19313612,9695621,518982,62149609,14226503,145568757,1991901,58500,1159516,158426,145729,43236998,98681444,136243,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chiapas","Catazajá","07016",2018,17619,4133.525966,0.020362,0.78188,0.007327,0.314603,1,4133.525966,116.265395,0.028127,"transición_rural-urbano",7.54,7650,6140,7559,91,6936,10677,12.928253,47.873121,5.42849,1.960447,3.175695,9.395242,34.813572,100,89.968096,52.129881,"Alto",0.816281,72828594,13936309,3496243,11274559,6972769,368220,34732014,2048480,72828594,533603,0,936230,13121,0,25091024,46254616,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chiapas","Comitán de Domínguez","07019",2018,166178,2894.73127,0.123666,3.44112,0.082829,1.924555,0.983369,2894.73127,83.418726,0.028817,"metropolitano",8.55,83914,44552,82527,1387,69581,96450,9.108714,44.350659,0.560792,0.537804,13.028276,6.483151,23.322878,31.712381,82.525833,54.968326,"Bajo",0.860727,481040653,120329585,52127682,59388230,19468444,4807483,177746716,13862357,481040653,41590198,0,14707025,117875,2084005,154265135,260276415,8000000,33310156,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chiapas","Chenalhó","07026",2018,47371,5113.064491,1.55e-4,3.260501,5e-5,0.601118,0.979208,5113.064491,NA,NA,"urbano",4.89,12290,18819,10700,1590,9628,37730,27.605825,80.152933,3.628128,2.550696,18.873037,32.962195,50.77409,100,97.944568,45.429308,"Muy alto",0.71136,242210978,29901207,6302863,7515570,19473245,230266,178787827,0,242210978,12108,0,0,24736,0,41267883,195870172,5036079,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chiapas","Chiapa de Corzo","07027",2018,112075,2612.343118,0.109007,0.569962,0.058394,0.238215,1,2612.343118,16.383217,0.006271,"urbano",8.9,52079,33872,51074,1005,47452,64217,9.106157,37.205134,1.024167,0.627078,7.110772,6.112658,33.03281,42.964087,80.872948,55.037093,"Bajo",0.861804,292778355,50243561,21725274,33915959,24986813,6897173,136446042,1836149,292778355,19235352,4566,3847777,7391642,515540,87207134,166136607,0,16727384,0,8439737,0,0,46.55126615902249,13.953488372093023,20.18027150916784,NA,NA,NA,NA,NA,NA
"Chiapas","Chicoasén","07029",2018,5402,9184.276379,0.028411,0.171614,7.36e-4,0.085935,1,9184.276379,NA,NA,"rural",7.37,1836,2216,1672,164,2095,3307,11.494253,46.433815,1.818857,0.315516,6.644395,7.628062,40.149456,100,73.599386,53.411134,"Medio",0.836344,49613461,6362636,2704426,6505532,1565988,334230,28696953,0,49613461,36512,0,236311,286,636270,15718535,15380181,0,3443696,0,0,17605366,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chiapas","Chilón","07031",2018,137262,5699.381147,0.014746,21.779635,9.44e-4,3.264065,1,5699.381147,386.3426,0.067787,"urbano",6.07,71133,20394,71016,117,33531,103668,26.649411,60.493756,10.543904,6.057681,13.678776,24.755762,57.225456,88.59189,96.063971,45.255778,"Muy alto",0.708642,782308455,52487856,20147583,42878527,49247115,8700445,528095430,53030158,782308455,5403520,5081089,247456,594825,208831,119045294,651727440,0,27721341,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chiapas","Escuintla","07032",2018,30896,3918.13034,0.019098,0.404184,0.008989,0.159066,1,3918.13034,NA,NA,"urbano",7.52,13425,9431,13325,100,9845,21031,11.979811,48.128679,2.512644,2.256517,9.155752,8.223354,37.031387,65.613672,88.636799,52.582002,"Alto",0.823361,121054555,22207886,9631721,14891500,6621323,503322,67169235,0,121054555,1104478,0,631012,3886,572545,36008773,82733861,0,29568,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chiapas","Huehuetán","07037",2018,36333,3036.315443,0.029941,1.324412,0.017676,0.544693,0.977358,3036.315443,140.252278,0.046192,"urbano",8.13,17574,10048,17363,211,15030,21269,12.441552,42.536818,3.725544,1.2097,16.41499,9.597685,36.191174,57.900531,80.996324,52.550629,"Alto",0.82287,110318449,21054941,5205650,16755273,6977784,2040915,53188100,5095786,110318449,1984688,414150,737406,36092,55921,39501362,65090960,2497870,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chiapas","Huixtla","07040",2018,53242,3689.466737,0.091289,1.023093,0.053028,0.605844,1,3689.466737,52.404455,0.014204,"urbano",8.34,24409,16113,24124,285,22923,30297,8.891814,41.39747,1.272148,1.216837,7.579485,9.239483,33.143581,39.692348,82.89844,54.488483,"Medio",0.853214,196434588,43219364,12909631,33548315,8141558,1261167,41269825,2790118,196434588,10420485,0,4178982,1612,612506,71263711,80174912,0,53294610,0,0,29782380,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chiapas","La Independencia","07041",2018,46409,4133.459782,0.004083,1.489149,0.001069,0.372947,1,4133.459782,NA,NA,"urbano",6.01,24018,10680,23878,140,7434,38963,12.576411,69.427066,1.163745,0.593747,7.293376,8.359962,35.325451,75.521989,96.657257,52.289358,"Alto",0.818779,191829735,13558202,17331503,15933118,9308294,1335047,134363571,0,191829735,205107,482116,63199,15983,0,41918163,145041733,0,0,0,0,4103434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chiapas","Ixtacomitán","07043",2018,10961,4228.044704,0.013566,1.97163,0.009945,0.875415,0.999701,4228.044704,NA,NA,"transición_rural-urbano",8.45,5417,2680,5306,111,3855,7099,10.22712,37.59658,0.94236,3.485819,4.290942,10.082342,38.383076,51.564638,87.496744,53.465964,"Medio",0.837203,46343598,10698659,5026786,4566171,3519788,222824,22309370,0,46343598,460908,0,15978,7921,143709,17389663,28311560,13859,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chiapas","La Libertad","07050",2018,5232,8136.780199,0.030837,0.17387,0.016278,0.10806,1,8136.780199,NA,NA,"rural",7.56,2586,1579,2576,10,2264,2967,12.028725,44.934599,3.145378,1.380898,13.233602,1.956272,28.020241,100,90.340644,52.692821,"Medio",0.825096,42571634,5493619,6442930,8258984,4484833,840011,15748470,0,42571634,693002,0,54895,8351,277690,20184625,12310348,0,1302787,0,0,9042723,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chiapas","Mazatán","07054",2018,28250,3447.414478,0.058183,0.221091,0.01066,0.110125,1,3447.414478,NA,NA,"transición_rural-urbano",7.69,13647,7845,13542,105,9527,18613,11.448165,45.08685,4.256381,0.680878,12.16669,11.047341,35.303165,72.481416,91.208992,52.381026,"Alto",0.820214,97389459,23594331,5591805,13047842,4740113,585191,46538014,0,97389459,2592098,240737,258893,861747,1284699,33830054,50960604,0,3292163,0,0,7360627,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chiapas","Ocosingo","07059",2018,234661,5159.402802,0.009869,8.836886,NA,2.271356,1,5159.402802,NA,NA,"metropolitano",6.59,102761,57066,101992,769,69206,163059,21.915839,56.952676,5.175295,6.857541,11.683746,29.424269,49.238117,69.756372,93.264034,47.064259,"Muy alto",0.736961,1210710621,145787203,48441883,113890225,31791944,10629072,860170294,0,1210710621,9273570,0,1503091,19630,1152544,222407464,976354322,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
