"nom_ent","nom_mun","mun_inegi","anio","pobtot_mun","cs_revenue_perCapita","cs_total_general_fund","cs_intergov_revs_total_revs","cs_propety_tax_total_revs","bs_operating_exp","bs_operating_balance","bs_expenditure_perCapita","lrs_direct_long_term_debt_pobtot","lrs_debt_service_total_rev","mun_tipo","graproes_mun","per_pea_mpio","per_pea_edo","per_desocupada_mpio","per_desocupada_edo","imn_2020_mpio","ime_2020_edo","po2sm","pder_ss","pea","pe_inac","pocupada","pdesocup","psinder","analf","sbasc","ovsde","ovsee","ovsae","ovpt","vhac","pl.5000","im_2020","gm_2020","egresos_total_de_egresos","egresos_servicios_personales","egresos_materiales_y_suministros","egresos_servicios_generales","egresos_transferencias_asignaciones_subsidios_y_otras_ayudas","egresos_bienes_muebles_inmuebles_e_intangibles","egresos_inversion_publica","egresos_deuda_publica","egresos_inversiones_financieras_y_otras_provisiones","ingresos_total_de_ingresos","ingresos_impuestos","ingresos_contribuciones_de_mejoras","ingresos_derechos","ingresos_productos","ingresos_aprovechamientos","ingresos_participaciones_federales","ingresos_aportaciones_federales_y_estatales","ingresos_financiamiento","egresos_disponibilidad_final","egresos_otros_egresos","ingresos_otros_ingresos","ingresos_disponibilidad_inicial","prop_corrup_percepcion","prop_corrup_incidencia","prop_corrup_incidencia_5años","pib_edo","graproes_edo","pobtot_edo","pib_percapita_edo"
"México","Ixtapaluca",15039,2021,542211,3381.417124,0.228392,7.015641,"4.6773000000000002E-2",4.708444,0.873559,3381.417124,"57.110934999999998","1.6889999999999999E-2",3,10.14,0.5024612189719501,57.5,0.012052503545667646,5.7824576175,0.922693,0.765347674,67.776025,350441,272440,166612,265905,6535,190837,2.003781,22.033031,0.09007,0.164574,2.211101,3.207718,21.081738,3.84924,58.925626,"Muy bajo",1833441560,519038843,87315680,220797893,408871370,240800732,325650865,30966177,0,1833441560,105898767,0,29991965,2735489,226177150,730170413,502297078,231823053,0,0,4347645,0,45.9958944820613,19.7183098591549,14.0943871334578,1575492.247,10.396428571428572,12647400,0.12457044507171434
"México","Lerma",15051,2021,170327,5323.349105,0.37647,0.517395,"0.23943400000000001",0.355647,0.91060700000000006,5323.349105,"140.273157","2.6350999999999999E-2",3,10.36,0.49191261514616,57.5,0.010902558020748325,5.7824576175,0.928678,0.765347674,44.793746,118455,83786,51504,81929,1857,51625,2.737001,21.494886,0.463576,0.241837,0.815397,1.488442,17.870731,48.386926,59.307794,"Muy bajo",906710083,284570934,30682561,38181261,126991129,8524274,393867618,23892306,0,906710083,223244601,458238,47975605,701690,38065258,354693980,159481878,81053728,0,0,1035105,0,62.5005737366319,NA,NA,1575492.247,10.396428571428572,12647400,0.12457044507171434
"México","Melchor Ocampo",15053,2021,61220,4294.498955,0.356444,1.462972,"NA",1.27972,1,4294.498955,"456.96260999999998","0.106407",2,9.96,0.49340084939562234,57.5,0.009523031688990526,5.7824576175,0.918304,0.765347674,67.36594,41153,30206,18571,29623,583,20024,2.236162,24.166069,0.137655,0.106519,0.49982,2.745272,24.321482,18.626266,58.645283,"Muy bajo",262909226,82666981,22088465,35227332,36404946,2054806,56491445,27975251,0,262909226,51782856,7475064,27698812,181733,1495402,95447252,64580568,0,0,0,14247539,0,92.1412275208016,10,80.3396564266129,1575492.247,10.396428571428572,12647400,0.12457044507171434
"México","Metepec",15054,2021,242307,6857.89789,0.477824,9.764254,"NA",14.068678,0.993863,6857.89789,"205.48952399999999","2.9964000000000001E-2",3,12.27,0.5134436892041914,57.5,0.013874960277664286,5.7824576175,0.946511,0.765347674,57.146805,174937,124411,78277,121049,3362,66909,1.330199,13.820741,0.117114,0.089784,0.477954,0.702832,9.7383400000000009,7.764943,60.446681,"Muy bajo",1661716664,623591979,106730245,512229703,238586715,1818274,128968198,49791550,0,1661716664,583493925,0,101846953,1910844,101883594,738129694,124253522,10198132,0,0,0,0,13.2270020116736,NA,1.46846182843189,1575492.247,10.396428571428572,12647400,0.12457044507171434
"México","Naucalpan de Juárez",15057,2021,834434,4938.141833,0.315172,33.53152,"0.234515",37.306724,1,4938.141833,"43.388019999999997","8.7860000000000004E-3",3,10.72,0.5164590608723998,57.5,0.009896528664939348,5.7824576175,0.931863,0.765347674,61.296316,575705,430951,265173,422693,8258,257826,2.032462,21.731362,0.04724,0.053609,0.5266,0.816891,20.604282,5.058519,59.511224,"Muy bajo",4120553442,2902004312,122145362,115427846,905979646,0,38791837,36204439,0,4120553442,1016753476,0,209982082,6786051,65159692,2030033600,791838541,0,0,0,0,0,58.6040528517404,11.4285714285714,16.5565550897669,1575492.247,10.396428571428572,12647400,0.12457044507171434
"México","Nezahualcóyotl",15058,2021,1077208,3464.457755,0.235474,7.441291,"0.124788",5.941806,0.902352,3464.457755,"404.713955","0.11681900000000001",3,10.42,0.5210405047121819,57.5,0.011440687406703256,5.7824576175,0.930363,0.765347674,65.467177,689895,561269,343351,548945,12324,379904,1.856529,22.856285,0.021867,0.039429,0.302004,0.566013,21.615835,0.420717,59.415448,"Muy bajo",3731941609,1415351264,235110029,405302080,884762326,18246656,278792585,435961110,0,3731941609,608730732,4306147,141556867,34206792,4164704,1555195970,1019363699,364416698,58415559,0,0,0,43.1346274163237,7.85714285714285,9.9265591578394,1575492.247,10.396428571428572,12647400,0.12457044507171434
"México","Nicolás Romero",15060,2021,430601,2740.617713,0.181,5.232806,"9.1089000000000003E-2",4.660443,0.913774,2740.617713,"430.85653300000001","0.15721099999999999",3,9.75,0.4975023281413652,57.5,0.010931233322728,5.7824576175,0.917652,0.765347674,63.217784,286941,214225,133285,209518,4707,143336,2.818276,26.729424,0.535916,0.099917,4.332515,1.958249,21.050884,11.299788,58.603653,"Muy bajo",1180112728,433680712,33210173,319682190,93276383,4946246,109789770,185527254,0,1180112728,158897180,3183110,25255320,2515745,5331044,475354631,407819876,101755822,0,0,0,0,36.7625679947369,4.25531914893617,15.7563294656827,1575492.247,10.396428571428572,12647400,0.12457044507171434
"México","La Paz",15070,2021,304088,4130.120238,0.213066,18.694353,"NA",11.407018,1,4130.120238,"236.79085699999999","5.7333000000000002E-2",3,9.53,0.5018941885243745,57.5,0.01059561705821999,5.7824576175,0.899405,0.765347674,72.47071,182975,152620,88308,149398,3222,120695,2.699493,27.990953,0.103429,0.22857,8.303442,4.580794,30.445421,2.505854,57.438344,"Muy bajo",1255920003,328214539,34422482,81840160,111322770,38663262,464400967,72005258,0,1255920003,123426281,11476696,27680920,2210581,32431107,336894887,391535014,0,125050565,0,330264517,0,53.8127736950972,12.1212121212121,37.7881046856116,1575492.247,10.396428571428572,12647400,0.12457044507171434
"México","San Mateo Atenco",15076,2021,97418,3883.663419,0.251593,0.448526,"0.13966700000000001",0.338592,0.968681,3883.663419,"66.395788999999994","1.7096E-2",2,10.42,0.5053480876224107,57.5,0.009269334209283706,5.7824576175,0.923264,0.765347674,71.901189,65118,49230,27306,48327,903,31904,2.043419,21.633277,0.204199,0.232045,2.762881,1.268017,19.137337,1.029584,58.962101,"Muy bajo",378338723,136045950,17931607,52853039,42682814,20742722,101614446,6468145,0,378338723,59894522,0,28092063,1188554,2930566,143216076,130767808,11849134,0,0,400000,0,43.3710326494948,30,32.143278475786,1575492.247,10.396428571428572,12647400,0.12457044507171434
"México","Tecámac",15081,2021,547503,3624.444357,0.330961,19.742418,"0.18056700000000001",15.649134,0.906148,3624.444357,"116.186909","3.2056000000000001E-2",3,10.99,0.509138762709976,57.5,0.010843776198486584,5.7824576175,0.941342,0.765347674,61.661128,367372,278755,167416,272818,5937,179588,1.176187,15.646382,0.025981,0.049022,0.917359,0.911922,13.795625,2.025377,60.116562,"Muy bajo",1984394159,558768843,113381907,275863617,448099578,22047817,502619716,63612681,0,1984394159,448892967,47451455,83079687,2767487,9439224,639739373,556243447,186239703,0,0,10540816,0,40.8814368938305,9.52380952380952,NA,1575492.247,10.396428571428572,12647400,0.12457044507171434
"México","Texcoco",15099,2021,277562,4828.923498,0.242664,5.784316,"0.10753699999999999",4.004386,0.917675,4828.923498,"437.67264299999999","9.0635999999999994E-2",3,10.52,0.4966890280369791,57.5,0.01085883514313919,5.7824576175,0.90308600000000006,0.765347674,70.711936,183119,137862,88162,134848,3014,93211,2.174251,21.636989,0.542267,0.164809,8.583495,2.602869,19.937408,42.626512,57.673471,"Muy bajo",1340325664,429341114,56907849,158620089,171117041,55532231,293905892,121481294,0,1340325664,186829749,9007953,95362688,4280835,2991782,681066990,250443246,110342421,53420154,0,0,0,54.3254383755914,10,NA,1575492.247,10.396428571428572,12647400,0.12457044507171434
"México","Tlalnepantla de Baz",15104,2021,672202,6363.203436,0.310565,33.621785,"0.194665",33.400496,1,6363.203436,"54.898386000000002","8.6269999999999993E-3",3,10.93,0.5249017408457577,57.5,0.011368606460557987,5.7824576175,0.939983,0.765347674,58.702139,477982,352840,218403,345198,7642,189088,1.766572,20.579799,0.018124,0.037742,0.172002,0.701719,15.818038,0.039423,60.029815,"Muy bajo",4277358076,1619027449,179655229,1105126969,379318361,12879190,519064409,36902805,0,4277358076,947768772,18000000,240217003,76881563,33858701,2246087290,676961070,0,425383664,0,37583677,0,38.661463926584,3.29670329670329,5.65210760332711,1575492.247,10.396428571428572,12647400,0.12457044507171434
"México","Toluca",15106,2021,910608,5228.827665,0.29746,4.826914,"0.15317900000000001",4.129056,0.83673,5228.827665,"846.19816800000001","0.161833",3,10.92,0.5032956003022157,57.5,0.01237634635320577,5.7824576175,0.928304,0.765347674,63.710292,606105,458305,278815,447035,11270,303145,2.629053,20.323693,0.477293,0.252245,2.064665,1.454495,14.633301,11.514175,59.283972,"Muy bajo",4761412302,1884447661,237843805,271978354,565549852,8039000,144716633,770554821,0,4761412302,892736381,15120,242619251,11501390,38214934,1823433485,975495539,777396202,878282176,0,0,0,34.6967014884439,3.89610389610389,21.6141533949493,1575492.247,10.396428571428572,12647400,0.12457044507171434
"México","Tultepec",15108,2021,157645,4065.168226,0.40394,2.663161,"NA",2.674733,0.919401,4065.168226,"309.62714999999997","7.6165999999999998E-2",3,10.71,0.5187287893685179,57.5,0.010491928066224745,5.7824576175,0.935097,0.765347674,64.104692,107855,81775,45548,80121,1654,49602,1.786194,19.457071,0.033715,0.062977,0.138676,1.275437,16.37468,4.298265,59.717732,"Muy bajo",640853445,196015944,40292867,116416817,138765867,8148725,92402053,48811172,0,640853445,108682091,3723659,107312125,17696355,587730,198807441,152392118,51651926,0,0,0,0,66.1227302204928,7.14285714285714,17.953902937019,1575492.247,10.396428571428572,12647400,0.12457044507171434
"México","Tultitlán",15109,2021,516341,4076.697121,0.232376,3.303039,"NA",2.372867,0.924002,4076.697121,"352.55036100000001","8.6479E-2",3,10.37,0.5058730567590023,57.5,0.012108277281873801,5.7824576175,0.939317,0.765347674,60.840979,359787,261203,163088,254951,6252,155225,1.656137,21.069476,0.021953,0.035153,0.351384,0.951098,13.817042,1.724442,59.987246,"Muy bajo",2104965868,569248039,96508825,225954906,506454554,109624205,264276843,182036206,0,2104965868,256108672,4339872,67243053,13715992,34348908,807230188,434035743,159972240,150862290,0,327971200,0,56.2895106858509,20.3125,24.055239592246,1575492.247,10.396428571428572,12647400,0.12457044507171434
"México","Zumpango",15120,2021,280455,2437.313979,0.263303,1.352012,"0.14547499999999999",0.93053,1,2437.313979,"47.863415000000003","1.9637999999999999E-2",3,9.77,0.4881496140200745,57.5,0.012041147421154908,5.7824576175,0.916699,0.765347674,67.090226,173787,136904,82799,133527,3377,105753,2.170159,23.471022,0.169228,0.151317,1.749698,0.944298,25.534372,23.438698,58.542811,"Muy bajo",683556892,243749350,42539629,60286347,99526984,3331224,183254643,13423534,0,683556892,120901474,14628330,40063319,1199781,3183329,271430827,232125472,0,37445181,0,24360,0,NA,50,33.3333333333333,1575492.247,10.396428571428572,12647400,0.12457044507171434
"México","Cuautitlán Izcalli",15121,2021,555163,4562.651963,0.360126,8.144839,"0.27375899999999997",8.50798,1,4562.651963,"449.83646599999997","9.8590999999999998E-2",3,11.38,0.5193267562859917,57.5,0.012050514893823977,5.7824576175,0.949428,0.765347674,49.344382,403087,288311,178103,281621,6690,151346,1.25093,16.796721,0.046809,0.037766,1.89932,0.802911,10.074564,2.29284,60.633002,"Muy bajo",2533015552,1117480072,115672774,458949120,226787751,32966741,273826828,249732562,0,2533015552,736769240,4000000,70256042,16993125,83661105,1169550482,450328568,0,57599704,0,1456990,0,58.7410642884108,29.1666666666666,41.484330246496,1575492.247,10.396428571428572,12647400,0.12457044507171434
"México","Valle de Chalco Solidaridad",15122,2021,391731,3061.505273,0.153815,5.981003,"6.5957000000000002E-2",5.669516,0.842894,3061.505273,"196.20407399999999","6.4087000000000005E-2",3,9.12,0.5042465365263408,57.5,0.010581240698336358,5.7824576175,0.905726,0.765347674,73.688341,222793,197529,110062,193384,4145,168113,3.139474,30.170081,0.043042,0.084018,1.730035,3.3615,33.748402,0.21188,57.842075,"Muy bajo",1199286522,556330425,87421335,167084575,173202964,13981839,124406166,76859218,0,1199286522,95376972,0,18745427,41281512,82722,456563433,398820779,188415677,0,0,0,0,41.8542823287399,9.67741935483871,12.2451388006318,1575492.247,10.396428571428572,12647400,0.12457044507171434
"Michoacán de Ocampo","Jacona",16043,2021,68781,3309.353731,0.177732,8.740553,"NA",7.948085,0.968504,3309.353731,"81.486428000000004","2.4622999999999999E-2",2,7.72,0.5090504645178174,58,0.005960948517759265,2.3166490425,0.896366,0.672535895,72.91055,42352,35013,17401,34603,410,26382,8.09474,52.87895,0.114015,0.220722,0.685552,1.796468,19.559998,10.571233,57.244317,"Muy bajo",227620659,91493400,40466112,32875814,36005729,4206203,16968683,5604718,0,227620659,19256055,0,16834755,126690,2963793,115942966,65327348,7169052,0,0,0,0,59.5526905002091,2,NA,406942.64900000003,9.282,1593993,0.2552976386972841
"Michoacán de Ocampo","Morelia",16053,2021,849053,2916.757014,0.343898,1.709978,"0.197995",1.776677,1,2916.757014,"46.944423","1.6095000000000002E-2",3,10.99,0.5222701056353373,58,0.010382155177591976,2.3166490425,0.930034,0.672535895,61.10285,570286,443435,242933,434620,8815,273802,2.800023,23.977124,0.284752,0.142786,2.887878,2.314816,11.06808,8.963516,59.394438,"Muy bajo",2476481293,1076724488,195163651,416314395,194085787,13706771,388230816,39858303,0,2476481293,571512091,628956,232366150,8238775,38909795,866397596,758427930,0,152397082,0,0,0,54.2561782916338,14.1791044776119,28.3203551975663,406942.64900000003,9.282,1593993,0.2552976386972841
"Michoacán de Ocampo","Tarímbaro",16088,2021,114513,2742.437758,0.204164,47.931917,"NA",38.155994,0.892607,2742.437758,"231.56110699999999","8.4435999999999997E-2",2,9.7,0.5030345899592186,58,0.008523049784740597,2.3166490425,0.905624,0.672535895,69.421954,75389,57604,32166,56628,976,39057,3.690463,31.371759,0.488702,0.133123,0.444036,1.499794,16.396412,65.521818,57.835547,"Muy bajo",314044775,97921326,51288261,28378178,13449672,4050556,92440025,26516757,0,314044775,25046608,0,24314904,5843,7863658,124554581,98532829,33726352,0,0,0,0,9.09090909090909,20,28.5714285714285,406942.64900000003,9.282,1593993,0.2552976386972841
"Michoacán de Ocampo","Uruapan",16102,2021,356786,2482.710642,0.213171,69.581026,"8.8566000000000006E-2",69.120897,1,2482.710642,"19.433814999999999","7.8279999999999999E-3",3,9.24,0.5005129125021722,58,0.006000795995358563,2.3166490425,0.91379,0.672535895,62.717832,219480,178576,98343,176435,2141,136633,4.628658,35.852794,0.140766,0.217085,1.880291,5.573208,16.344206,10.622614,58.357032,"Muy bajo",885796399,423509635,106164909,162687021,119072535,1032279,66396307,6933713,0,885796399,103554582,3184604,58464862,3702413,19919412,349019155,347951371,0,0,0,0,0,41.7576847100139,6.53266331658291,5.25219549933263,406942.64900000003,9.282,1593993,0.2552976386972841
"Michoacán de Ocampo","Zamora",16108,2021,204860,2972.371044,0.241476,0.537444,"0.10564999999999999",0.612507,0.922382,2972.371044,"NA","NA",3,8.76,0.5116225715122523,58,0.005686810504734941,2.3166490425,0.906364,0.672535895,70.406829,133481,104811,55449,103646,1165,71141,5.991333,42.915863,0.261722,0.204869,1.945283,1.565548,14.413918,19.719321,57.882798,"Muy bajo",608919932,329017264,56167658,100347412,38423150,2354894,82609554,0,0,608919932,71274585,212371,47976581,5494031,10668927,232037355,193992859,47263223,0,0,0,0,49.6280363697771,9.52380952380952,3.50405230538718,406942.64900000003,9.282,1593993,0.2552976386972841
"Morelos","Ayala",17004,2021,89834,3602.998375,0.225412,10.543269,"8.4321999999999994E-2",8.980671,0.914977,3602.998375,"360.99070499999999","0.100192",2,8.69,0.4976289600819289,NA,0.0074470690384486945,2.3524580325,0.870039,0.728937575,81.309077,63642,44704,26052,44035,669,26163,7.326457,34.65669,1.560346,0.628846,5.899497,6.773828,23.496437,56.109046,55.562953,"Bajo",323671756,134169395,30326232,30902049,19048056,2574509,74222276,32429239,0,323671756,36461833,0,23255082,435239,6604112,114566255,114829773,27519462,0,0,0,0,41.5209125475285,5.26315789473684,NA,186361.9,9.731,1390490,0.1340260627548562
"Morelos","Cuautla",17006,2021,187118,3101.30205,0.267119,8.721199,"0.110066",8.569418,0.976442,3101.30205,"266.44710800000001","8.5915000000000005E-2",3,10.04,0.5230389379963446,NA,0.009176027960965808,2.3524580325,0.907542,0.728937575,77.09892,130989,97870,53456,96153,1717,55935,4.188874,25.82152,0.214352,0.224071,2.787272,3.889351,19.133484,15.91616,57.958039,"Muy bajo",580309437,237380598,50023182,120647419,63479539,3031530,55890119,49857050,0,580309437,69817773,175048,69521366,2209952,9635986,211284473,203994070,13670769,0,0,0,0,47.6934937767251,14.8148148148148,14.173372109704,186361.9,9.731,1390490,0.1340260627548562
"Morelos","Cuernavaca",17007,2021,378476,4103.537086,0.486712,75.023382,"0.26653900000000003",122.499722,0.96108,4103.537086,"433.39796200000001","0.105616",3,11.39,0.5374845432735497,NA,0.013736670224796289,2.3524580325,0.937427,0.728937575,58.724031,268897,203425,114208,198226,5199,108678,2.198681,18.959693,0.116838,0.077445,1.116194,1.236362,13.605365,7.378275,59.866556,"Muy bajo",1553090302,682185466,46221992,522587636,43500296,3197387,91366798,164030727,0,1553090302,435029252,0,235913489,962653,54583167,436433598,329722288,60445855,0,0,0,0,49.8735174663725,9.56340956340956,8.46294017576772,186361.9,9.731,1390490,0.1340260627548562
"Morelos","Emiliano Zapata",17008,2021,107053,4094.274322,0.426059,31.416025,"0.20932300000000001",35.840094,1,4094.274322,"26.682064","6.5170000000000002E-3",2,10.12,0.5236938712600301,NA,0.0148804797623607,2.3524580325,0.9194,0.728937575,67.381323,77542,56063,30377,54470,1593,29400,4.029476,25.473674,0.4065,0.197144,1.123743,2.693391,18.101894,9.155278,58.715299,"Muy bajo",438304349,152409488,48608712,62328356,43063352,8657920,61905989,2856395,0,438304349,108828817,8935676,47666144,4205006,1725537,130325417,100513879,0,58474137,0,36103873,0,49.678726706083,5.08474576271186,11.2046529522257,186361.9,9.731,1390490,0.1340260627548562
"Morelos","Jiutepec",17011,2021,215357,3978.279963,0.369547,55.080653,"0.14759700000000001",72.670861,0.855384,3978.279963,"584.27422799999999","0.146866",3,10.52,0.5269250593201057,NA,0.01373997594691605,2.3524580325,0.927042,0.728937575,69.603898,153866,113477,63216,110518,2959,61142,2.925257,21.688697,0.112772,0.105782,1.312252,1.744706,15.091943,4.661562,59.203318,"Muy bajo",856750438,393455624,41297374,158188759,82702373,650347,54628416,125827545,0,856750438,126453811,11194067,106330734,2161701,17291556,256690094,192728268,123900207,0,0,20000000,0,51.3218980269373,13.6929460580912,20.1542922920263,186361.9,9.731,1390490,0.1340260627548562
"Morelos","Temixco",17018,2021,122263,3638.632882,0.332393,17.501652,"0.189024",19.93444,0.983143,3638.632882,"67.595888000000002","1.8577E-2",2,9.19,0.5182679960413208,NA,0.01140165054022885,2.3524580325,0.903192,0.728937575,75.482214,86283,63365,34781,61971,1394,35849,5.154853,31.373115,0.517506,0.267353,2.388958,3.25996,21.357988,14.560415,57.680197,"Muy bajo",444870172,243874105,29972620,58733125,41078383,1295024,61652439,8264476,0,444870172,88679821,0,49390966,1062622,6245758,147573698,144418300,7499007,0,0,0,0,31.4116551357104,13.0081300813008,9.51520044934353,186361.9,9.731,1390490,0.1340260627548562
